id,date,price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,has_waterfront,view_quality,condition_rating,grade_rating,above_ground_sqft,basement_sqft,year_built,year_renovated,zipcode,sqft_living15,sqft_lot15
12416,2014-06-13,235000,3,2,1900,8540,1,0,0,3,6,950,950,1980,0,98168,1370,10204
12417,2014-10-08,280000,3,2,1370,11400,2,0,0,3,7,1370,0,1980,0,98045,1390,9600
12418,2014-05-08,569000,4,2,2250,41688,2,0,0,3,8,2250,0,1980,0,98053,2350,37920
12419,2014-11-10,390000,3,3,2770,8820,1,0,0,3,7,1900,870,1980,2004,98038,1850,10920
12420,2014-11-26,358000,5,3,2390,8775,1,0,0,4,7,1270,1120,1980,0,98058,1800,8000
12421,2015-02-27,204000,3,2,1460,7140,1,0,0,4,7,980,480,1980,0,98031,1400,8572
12422,2015-01-05,469500,4,3,1930,13041,1,0,0,4,8,1180,750,1980,0,98072,1880,10234
12423,2014-08-27,465000,4,3,3030,47958,1,0,0,3,8,1660,1370,1980,0,98027,2740,36017
12424,2014-10-30,935100,4,4,3200,8049,1,0,0,3,8,2700,500,1980,0,98005,1640,8506
12425,2014-11-07,224500,3,2,1300,7735,1,0,0,4,7,1300,0,1980,0,98022,1300,8941
12426,2015-01-29,206000,3,1,1060,10350,1,0,0,4,7,1060,0,1980,0,98038,1500,9660
12427,2014-07-22,510000,6,5,3300,7561,2,0,0,3,8,3300,0,1980,0,98052,2470,7561
12428,2014-07-09,410000,3,2,1660,6250,1,0,0,3,7,830,830,1980,0,98116,1660,5750
12429,2014-10-10,222000,3,2,1370,8280,1,0,0,4,7,1370,0,1980,0,98031,1850,7820
12430,2014-07-25,653450,3,3,2070,49658,1,0,0,4,8,1540,530,1980,0,98075,2620,35160
12431,2015-01-29,329000,3,2,1230,10725,1,0,0,3,7,1230,0,1980,0,98045,1250,10170
12432,2014-08-21,203000,2,1,1440,6650,1,0,0,3,7,970,470,1980,0,98023,1600,6847
12433,2014-11-12,379500,3,1,1110,7128,1,0,0,3,7,1110,0,1980,0,98052,1510,7107
12434,2014-11-26,420000,5,3,2540,27007,1,0,0,3,8,1520,1020,1980,2014,98058,1800,26572
12435,2015-02-24,386000,3,2,1550,8000,1,0,0,3,6,1330,220,1980,0,98118,1150,5150
12436,2014-06-24,437000,4,3,1890,8505,1,0,0,3,8,1290,600,1980,0,98052,1720,9600
12437,2015-03-09,190000,3,2,1270,7875,1,0,0,4,7,1270,0,1980,0,98030,1830,7210
12438,2015-01-08,510000,4,3,1980,9988,1,0,0,3,8,1340,640,1980,0,98052,1980,8972
12439,2015-02-19,751000,6,3,2880,6800,2,0,0,3,7,2880,0,1980,0,98144,1640,4000
12440,2015-01-12,710000,4,3,2870,11304,2,0,0,3,9,2870,0,1980,0,98006,2690,9940
12441,2014-08-19,400000,3,2,1740,11040,2,0,0,3,8,1740,0,1980,0,98028,1720,11778
12442,2015-03-13,1208000,3,2,1590,8520,2,0,0,4,8,1590,0,1980,0,98004,2470,12005
12443,2014-05-06,520000,3,3,2460,54885,2,0,0,4,8,2460,0,1980,0,98059,2770,21407
12444,2014-12-08,399950,3,3,1470,4488,2,0,0,5,7,1470,0,1980,0,98034,1400,4441
12445,2015-04-10,330000,3,3,2060,25046,1,0,0,4,8,1600,460,1980,0,98022,2050,21255
12446,2014-09-08,237500,3,2,1480,7830,1,0,0,3,7,1480,0,1980,0,98022,1130,7553
12447,2014-12-29,562000,4,3,2560,83200,1,0,0,3,8,1860,700,1980,0,98072,1990,38332
12448,2014-05-12,522000,4,2,1800,8623,1,0,0,4,8,1360,440,1980,0,98033,2370,8623
12449,2015-05-12,390000,3,2,1430,9857,1,0,2,4,7,1140,290,1980,0,98045,1310,9880
12450,2014-09-17,350000,6,5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,1550,8460
12451,2015-01-21,682500,6,5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,1550,8460
12452,2014-05-08,335000,3,2,2240,87625,1.5,0,0,2,7,1480,760,1980,0,98092,1920,110206
12453,2015-04-30,375000,2,2,1640,2240,2,0,0,3,8,1640,0,1980,0,98133,1640,2240
12454,2014-11-05,372000,4,3,2330,14175,1,0,0,3,7,1800,530,1980,0,98031,1480,10125
12455,2015-02-24,290000,3,2,1880,7488,2,0,0,3,8,1880,0,1980,0,98032,2180,7344
12456,2014-10-30,230000,6,3,2180,7220,2,0,0,3,7,2180,0,1980,0,98003,2260,7344
12457,2014-05-14,356000,3,4,2100,12384,2,0,0,3,9,2100,0,1980,0,98188,2400,7776
12458,2014-09-12,1900000,5,4,6510,16471,2,0,3,4,11,3250,3260,1980,0,98040,4480,16471
12459,2014-11-11,200000,2,2,1320,13052,1.5,0,0,3,7,1320,0,1980,0,98014,1320,13052
12460,2014-07-11,475000,4,3,2200,16288,1,0,0,3,7,1290,910,1980,0,98059,2650,6620
12461,2014-11-05,682000,4,2,2450,34092,2,0,0,4,8,2450,0,1980,0,98075,2410,35378
12462,2015-03-06,262500,5,2,1950,8086,1,0,0,3,7,1130,820,1980,0,98003,1670,8550
12463,2015-04-13,480000,2,1,820,4200,1,0,0,3,7,820,0,1980,0,98112,1290,4000
12464,2014-07-23,510000,6,5,3300,7200,2,0,0,3,8,3300,0,1980,0,98052,2470,7561
12465,2015-02-11,417000,3,2,1920,9512,1,0,0,3,8,1440,480,1980,0,98011,1820,9512
12466,2014-08-14,375000,3,2,3120,42247,1,0,0,4,7,2150,970,1980,0,98042,2100,43416
12467,2014-11-12,750000,4,3,2310,10232,1,0,0,5,8,1310,1000,1980,0,98006,2820,9886
12468,2015-03-12,415000,4,3,2400,7292,1,0,0,3,8,1530,870,1980,0,98133,1710,7909
12469,2015-02-13,411500,3,1,1110,7208,1,0,0,3,7,1110,0,1980,0,98052,1440,7210
12470,2014-09-19,580000,3,2,2040,81021,1,0,0,3,8,2040,0,1980,0,98053,2260,39280
12471,2014-07-07,685000,3,3,2030,11070,2,0,0,4,8,2030,0,1980,0,98052,2450,11070
12472,2015-02-02,592500,6,5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,1550,8460
12473,2015-02-09,1600000,3,3,3040,21052,2,0,0,4,10,3040,0,1980,0,98004,2950,21052
12474,2014-08-25,530000,4,3,2690,46609,2,0,0,3,8,2690,0,1980,1991,98038,1500,34800
12475,2014-08-20,245000,3,2,1480,3900,1,0,0,4,7,1480,0,1980,0,98023,1830,6956
12476,2014-10-20,250000,3,2,1480,3900,1,0,0,4,7,1480,0,1980,0,98023,1830,6956
12477,2014-10-28,290000,3,2,1590,13500,1,0,0,4,7,1090,500,1980,0,98038,1540,10375
12478,2015-02-09,315000,3,2,1410,15134,1,0,0,3,7,1410,0,1980,0,98014,1770,15337
12479,2014-06-17,198000,3,2,1430,7347,1,0,0,3,7,820,610,1980,0,98023,1430,8723
12480,2015-03-04,700000,3,2,1990,13000,2,0,3,3,9,1990,0,1980,0,98028,2880,11340
12481,2015-03-20,1288000,5,4,4050,11358,2,0,0,4,10,2780,1270,1980,0,98040,3120,13555
12482,2014-07-29,940000,4,3,3160,39960,1,0,0,3,10,3160,0,1980,0,98005,3900,36444
12483,2015-01-07,499000,2,2,1540,6549,2,0,0,3,7,1540,0,1980,0,98133,1470,6552
12484,2014-05-09,566000,3,2,1660,10140,1,0,0,4,8,1370,290,1980,0,98052,2100,10125
12485,2014-09-26,240000,3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,1990,17652
12486,2015-03-26,415500,3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,1990,17652
12487,2015-05-07,306888,4,2,1940,8970,1.5,0,0,3,7,1270,670,1980,0,98125,1960,8470
12488,2015-04-14,389000,3,2,1820,8028,1,0,0,3,7,1220,600,1980,0,98133,1940,11100
12489,2014-07-28,402200,3,2,1790,6980,1,0,0,3,7,1330,460,1980,0,98034,1770,8081
12490,2014-09-23,624000,4,3,2810,11250,1,0,0,3,8,1680,1130,1980,0,98052,2110,11250
12491,2014-07-17,198000,3,2,1300,6318,1,0,0,3,7,1300,0,1980,0,98001,1150,8002
12492,2014-06-02,870000,4,3,4500,21780,2,0,2,3,9,3040,1460,1980,0,98040,3540,20473
12493,2015-04-27,160000,2,1,1140,23030,1,0,0,3,8,1140,0,1980,0,98028,1850,14260
12494,2014-10-28,943500,3,2,2370,10890,2,0,0,4,7,2370,0,1980,0,98004,2370,9514
12495,2014-06-27,355000,3,2,2040,22693,1,0,0,4,8,2040,0,1980,0,98042,1950,6280
12496,2015-04-02,680000,3,2,2300,9914,2,0,0,4,8,2300,0,1980,0,98027,2240,9032
12497,2014-11-07,230000,3,1,1360,9310,1,0,0,4,7,1020,340,1980,0,98056,1480,8330
12498,2014-11-07,442500,3,2,2710,47419,1.5,0,0,3,7,2170,540,1980,0,98053,2130,48144
12499,2014-07-28,1085500,4,3,3010,10830,2,0,3,4,9,3010,0,1980,0,98034,3010,10650
12500,2014-08-04,360000,3,2,1560,7930,2,0,0,4,7,1560,0,1980,0,98059,1720,8073
12501,2015-04-16,630000,4,3,2330,31705,2,0,0,4,8,2330,0,1980,0,98052,2460,36600
12502,2015-03-18,361550,3,2,1160,257875,1,0,0,2,7,1160,0,1980,0,98059,1420,15450
12503,2014-08-13,442573,3,2,1780,7567,1,0,0,3,7,1290,490,1980,0,98034,1910,8645
12504,2014-07-25,317000,3,2,1790,8228,1,0,0,3,7,1390,400,1980,0,98058,1880,8228
12505,2014-10-14,390000,3,2,2270,32112,1,0,0,4,8,1740,530,1980,0,98042,2310,41606
12506,2015-03-05,635000,4,2,2350,46173,2,0,0,4,8,2350,0,1980,0,98053,2390,36567
12507,2014-07-31,265000,3,2,1840,6750,1,0,0,4,7,1270,570,1980,0,98031,1750,7004
12508,2014-11-10,720000,3,3,2440,76531,1,0,0,3,10,1640,800,1980,0,98072,1890,10042
12509,2015-02-09,315000,3,2,1530,7906,1,0,0,3,7,1150,380,1980,0,98058,1460,7875
12510,2015-03-17,801501,4,2,2250,13500,2,0,0,4,9,2250,0,1980,0,98007,2730,13500
12511,2014-12-01,495000,4,3,3620,403693,2,0,2,3,9,3620,0,1980,0,98022,2230,148811
12512,2014-12-31,272000,4,3,1810,7350,1,0,0,4,7,1200,610,1980,0,98030,1750,7350
12513,2014-11-17,230000,3,2,1500,11616,1,0,0,3,7,1100,400,1980,0,98031,1830,8288
12514,2014-08-22,610000,4,3,2100,8800,1,0,0,5,8,1250,850,1980,0,98033,2100,9000
12515,2014-09-05,624500,6,3,3030,31920,1,0,0,4,8,1670,1360,1980,0,98075,2890,35100
12516,2014-07-24,335000,3,2,1730,15003,1,0,0,3,7,1150,580,1980,0,98014,1900,15483
12517,2015-04-13,602500,4,2,2190,41000,2,0,0,3,8,2190,0,1980,0,98075,2590,35370
12518,2014-07-10,655000,4,2,2170,4080,2,0,0,3,7,1920,250,1980,0,98122,1890,4400
12519,2014-05-04,783500,3,3,2850,7130,2,0,0,3,10,1990,860,1980,0,98122,2280,6459
12520,2014-07-23,325000,3,3,2330,8627,1,0,0,4,7,1480,850,1980,0,98055,1940,9607
12521,2015-03-04,380000,3,3,2150,25705,1.5,0,0,3,6,2150,0,1980,2009,98058,1850,20160
12522,2014-10-16,242050,3,3,2170,9900,1,0,0,3,7,1690,480,1980,0,98038,1420,10614
12523,2014-10-13,230000,3,2,1410,10625,1,0,0,3,7,1410,0,1980,0,98042,1410,9744
12524,2014-07-11,160000,3,2,1480,7000,1,0,0,3,7,1000,480,1980,0,98023,1470,7022
12525,2015-04-09,289000,2,2,2056,52333,1,0,0,4,7,1048,1008,1980,0,98001,2220,6458
12526,2015-04-03,330490,3,3,1440,7350,1,0,0,4,7,1040,400,1980,0,98058,1510,7350
12527,2014-06-18,574950,5,3,3160,10000,2,0,0,4,8,3160,0,1980,0,98027,2130,10000
12528,2015-04-16,537000,4,2,2640,8800,1,0,0,3,8,1620,1020,1980,0,98072,2500,11700
12529,2014-09-29,610000,3,2,2320,38186,2,0,0,3,8,2320,0,1980,0,98053,2875,37523
12530,2015-03-26,183000,2,1,760,7272,1,0,0,4,7,760,0,1980,0,98003,1370,7866
12531,2015-04-30,840000,4,3,2170,9796,1,0,0,4,8,1650,520,1980,0,98006,2350,9796
12532,2014-11-13,1600000,3,2,3370,23065,1,1,4,3,10,1920,1450,1980,0,98028,3410,19688
12533,2015-05-04,442500,5,3,4240,226097,2,0,0,3,8,3410,830,1980,0,98053,2980,217800
12534,2014-07-22,510000,6,5,3300,7480,2,0,0,3,8,3300,0,1980,0,98052,2470,7561
12535,2014-11-10,264500,3,2,1580,14040,1,0,0,3,7,1050,530,1980,0,98001,2240,12000
12536,2015-04-15,329950,3,1,1000,9170,1,0,0,3,7,1000,0,1980,0,98058,1610,9170
12537,2014-08-21,367500,4,2,1960,16015,1,0,0,3,7,1960,0,1980,0,98002,1960,16015
12538,2014-12-19,1320000,3,2,2040,42693,1,0,2,3,10,2040,0,1980,0,98052,2640,11957
12539,2014-09-24,354000,3,2,1010,21340,1,0,0,3,8,1010,0,1980,0,98074,1700,13045
12540,2014-06-19,310000,4,2,1220,9600,1,0,0,3,6,1220,0,1980,0,98014,1180,9000
12541,2015-03-27,700000,3,3,2530,623779,1,0,0,4,8,2530,0,1980,0,98038,2120,100623
12542,2015-01-12,200000,4,3,1910,7210,1,0,0,4,7,1430,480,1980,0,98030,1750,7446
12543,2014-09-16,155000,2,1,810,4755,1,0,0,3,7,810,0,1980,0,98118,1180,4755
12544,2014-08-12,190500,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,1790,10155
12545,2014-10-03,230000,3,2,1630,6625,1,0,0,5,7,980,650,1980,0,98023,1440,7145
12546,2014-09-10,580000,4,2,2570,36465,2,0,0,4,8,2570,0,1980,0,98053,2390,41454
12547,2014-08-08,635000,3,3,1780,11000,1,0,0,4,8,1210,570,1980,0,98006,2310,9700
12548,2014-09-04,560000,3,2,1480,383328,1.5,0,0,3,8,1480,0,1980,0,98019,1480,67082
12549,2014-07-22,568000,3,2,1930,213008,1,0,2,3,7,1300,630,1980,0,98053,2860,208652
12550,2014-07-23,768000,5,3,3030,13640,2,0,0,4,8,3030,0,1980,0,98007,2500,13225
12551,2015-02-19,315000,3,3,1780,15114,1,0,0,3,7,1080,700,1980,0,98003,1792,10155
12552,2014-11-21,217500,2,2,1070,8400,1,0,0,4,7,1070,0,1980,0,98031,1430,8190
12553,2014-09-26,560000,3,2,2870,95396,1,0,0,4,9,1350,1520,1980,0,98027,2870,102366
12554,2015-03-23,334200,3,2,1410,45302,1,0,0,3,7,1410,0,1980,0,98019,2240,49222
12555,2014-07-02,253000,2,1,1310,7128,1,0,0,4,7,940,370,1980,0,98031,1400,7161
12556,2015-01-02,262500,3,1,970,7854,1,0,0,4,7,970,0,1980,0,98056,1480,7800
12557,2014-09-16,445000,3,2,1850,16863,1,0,0,4,7,1280,570,1980,0,98034,1790,9000
12558,2015-03-10,1500000,3,3,3110,9015,1,0,4,4,10,1590,1520,1980,0,98033,3150,11447
12559,2014-12-22,274000,2,2,1700,7992,1,0,0,4,7,950,750,1980,0,98023,1700,8030
12560,2015-03-16,400000,3,2,1010,12252,1,0,0,3,8,1010,0,1980,0,98074,1840,11497
12561,2014-09-26,240000,3,2,1410,7290,1,0,0,3,7,940,470,1980,0,98118,1550,7375
12562,2015-02-19,410000,5,3,2670,184140,1,0,0,3,8,1410,1260,1980,0,98042,1860,35719
12563,2014-08-25,268000,3,2,1480,8009,1,0,0,3,7,980,500,1980,0,98032,1790,7678
12564,2015-04-09,940000,4,2,2430,3600,2.5,0,0,3,8,2430,0,1980,0,98112,2020,4800
12565,2015-03-25,240000,3,2,1420,6984,1,0,0,4,7,980,440,1980,0,98030,1430,7875
12566,2014-06-26,216500,2,2,1390,4482,1,0,0,4,8,1390,0,1980,0,98198,1390,4680
12567,2014-07-17,338000,5,2,1860,9000,2,0,0,3,7,1860,0,1980,0,98045,1390,9752
12568,2015-02-17,403000,3,2,1840,13020,1,0,0,3,8,1390,450,1980,0,98052,2210,13020
12569,2015-02-23,365000,4,3,1620,219542,2,0,0,3,7,1620,0,1980,0,98038,2240,217800
12570,2014-08-29,244000,3,2,1540,8885,1,0,0,4,7,1440,100,1980,0,98031,1540,12734
12571,2014-08-01,495000,4,2,2350,10072,2,0,0,3,8,2350,0,1980,0,98011,2210,9687
12572,2014-05-09,320000,4,2,2310,7490,2,0,0,3,8,2310,0,1980,0,98055,2310,8480
12573,2014-08-28,299500,3,2,1810,34500,1,0,0,3,8,1230,580,1980,0,98032,2090,9735
12574,2015-04-21,413100,3,2,1790,231303,1,0,0,3,7,1250,540,1980,0,98077,2090,93654
12575,2014-12-03,322500,4,3,2060,6659,1,0,0,3,7,1280,780,1981,0,98058,2020,8720
12576,2014-07-16,785000,4,3,2290,13416,2,0,0,4,9,2290,0,1981,0,98007,2680,13685
12577,2015-02-05,585000,2,2,1980,8550,1,0,0,3,7,990,990,1981,0,98117,1480,6738
12578,2014-07-07,382500,2,1,1190,4440,1,0,0,3,6,1190,0,1981,0,98125,1060,5715
12579,2015-05-05,585000,4,2,2430,7559,1,0,0,4,8,1580,850,1981,0,98052,1980,8750
12580,2015-01-02,263500,3,2,1330,9917,1,0,0,3,7,1040,290,1981,0,98058,1330,9081
12581,2014-11-17,268500,4,2,1420,7500,1,0,0,4,7,1080,340,1981,0,98031,1500,7260
12582,2014-09-04,505000,3,2,1830,217800,1,0,0,3,7,1010,820,1981,0,98053,2450,165963
12583,2015-05-06,525000,3,2,1490,9414,2,0,0,3,7,1490,0,1981,0,98052,1290,10125
12584,2014-08-15,222000,3,2,1440,7187,1,0,0,4,7,970,470,1981,0,98023,1440,7187
12585,2014-09-08,243000,3,2,1450,12125,1,0,0,4,7,1450,0,1981,0,98001,1210,12125
12586,2014-07-15,942500,5,4,3750,9612,1,0,2,4,9,2030,1720,1981,0,98006,3270,9688
12587,2015-03-05,545000,5,3,2520,7863,1,0,0,3,7,1500,1020,1981,0,98034,2030,8580
12588,2015-04-15,189950,2,1,1030,4188,1,0,0,3,8,1030,0,1981,0,98038,1450,3376
12589,2014-12-12,475000,3,2,2020,8970,1,0,0,4,7,1180,840,1981,0,98072,2140,8008
12590,2014-08-20,768000,3,3,3220,54160,2,0,2,4,9,2690,530,1981,0,98006,3460,44374
12591,2015-03-13,590000,3,2,1560,242629,1,0,0,3,7,1560,0,1981,0,98053,2320,220654
12592,2015-01-13,320000,3,2,1580,6561,1,0,0,3,8,1200,380,1981,0,98058,1710,7241
12593,2014-10-21,229900,3,2,1100,7224,1,0,0,3,7,1100,0,1981,0,98032,1700,8447
12594,2015-04-08,281000,2,1,930,2600,1,0,0,3,7,930,0,1981,0,98034,1370,3488
12595,2014-09-08,327500,3,2,1770,8755,1,0,0,3,8,1330,440,1981,0,98058,1910,8710
12596,2014-08-20,360000,3,2,2200,8000,2,0,0,3,8,2200,0,1981,0,98055,2170,8000
12597,2014-07-22,470000,4,3,1850,11250,1.5,0,0,3,7,1210,640,1981,0,98074,1650,7623
12598,2014-12-23,432000,3,2,2410,51763,1,0,0,4,8,1410,1000,1981,0,98077,2410,49207
12599,2015-03-17,962000,4,2,3320,20100,1,0,0,4,8,1810,1510,1981,0,98006,2450,9821
12600,2015-03-30,252000,3,2,1430,7700,1,0,0,4,7,980,450,1981,0,98031,1430,8625
12601,2015-04-07,390000,3,2,1220,216332,1,0,0,3,7,1220,0,1981,0,98019,1540,61419
12602,2014-08-29,415000,4,2,2240,12650,1,0,0,4,8,1730,510,1981,0,98059,2150,12650
12603,2015-04-24,365000,3,2,1380,9134,1,0,0,5,7,880,500,1981,0,98056,1400,8190
12604,2015-01-02,1289000,4,4,3100,2261,2,0,2,3,9,2250,850,1981,0,98033,2660,2000
12605,2014-05-21,195000,3,2,1380,7350,1,0,0,3,7,990,390,1981,0,98042,1660,8400
12606,2014-11-20,375000,3,2,1430,10574,2,0,0,3,7,1430,0,1981,0,98011,1900,10450
12607,2014-12-03,520000,3,2,2510,43995,2,0,0,3,8,2510,0,1981,0,98027,2470,48351
12608,2014-07-07,775000,4,3,4100,241322,2,0,0,3,9,2500,1600,1981,0,98072,3770,87821
12609,2014-05-13,289000,3,1,1090,7315,1,0,0,5,6,1090,0,1981,0,98056,1090,5800
12610,2014-08-06,211000,3,1,1410,47916,1,0,0,3,7,1410,0,1981,0,98019,1810,215622
12611,2015-03-09,347500,3,2,1620,7500,1,0,0,3,7,1220,400,1981,0,98059,1470,7938
12612,2014-09-30,975000,4,3,2720,10455,2,0,2,3,10,2500,220,1981,0,98006,3240,12348
12613,2014-06-20,359950,3,2,1940,11612,1,0,0,4,8,1100,840,1981,0,98178,2180,8954
12614,2014-08-19,277500,3,2,1260,22100,2,0,0,4,7,1260,0,1981,0,98023,1430,13000
12615,2014-10-03,450000,3,2,2290,44866,1,0,0,3,8,1390,900,1981,0,98077,2410,44866
12616,2014-09-09,950000,4,3,2980,44431,2,0,0,2,10,2640,340,1981,0,98034,2010,7332
12617,2014-05-14,1400000,3,3,2550,7200,2,0,2,3,10,2550,0,1981,2013,98144,2030,3500
12618,2014-05-16,385000,3,2,1180,10541,1,0,0,4,7,940,240,1981,0,98074,1230,10879
12619,2014-08-22,600000,3,3,4930,77536,2,0,0,3,9,3930,1000,1981,0,98072,2760,7351
12620,2014-07-07,266000,4,2,1995,7102,2,0,0,4,8,1995,0,1981,0,98023,1880,7950
12621,2014-12-10,245000,3,2,1720,9342,1,0,0,4,7,1140,580,1981,0,98092,1330,7540
12622,2015-05-11,389000,3,2,2080,12972,1,0,0,4,7,1250,830,1981,0,98070,1530,10089
12623,2014-10-06,589000,3,2,2360,118483,1,0,0,3,8,2360,0,1981,0,98024,2660,91476
12624,2014-05-22,604700,4,3,2750,14982,1,0,3,3,9,1720,1030,1981,0,98198,2860,16344
12625,2014-10-09,575000,3,2,1720,5956,2,0,0,3,8,1720,0,1981,0,98033,1620,9324
12626,2014-12-23,405000,3,2,1660,8174,1,0,0,3,7,830,830,1981,0,98034,1610,9318
12627,2015-04-15,1850000,4,3,3830,11972,1,1,4,3,11,2370,1460,1981,0,98155,3080,12297
12628,2014-12-11,490000,3,2,2070,10023,1,0,0,3,8,1220,850,1981,0,98074,2130,9694
12629,2015-03-05,292000,3,2,1780,9720,1,0,0,3,8,1280,500,1981,0,98059,1710,9790
12630,2015-04-02,935000,3,3,3570,15151,1,0,0,4,8,2400,1170,1981,0,98177,3140,14375
12631,2015-05-13,165000,3,1,1380,7334,1,0,0,3,7,980,400,1981,0,98055,1910,7859
12632,2014-07-17,280000,3,1,1370,11050,1,0,0,3,7,1370,0,1981,0,98045,1520,10000
12633,2014-08-05,354000,3,2,1060,5750,1,0,2,4,7,1060,0,1981,0,98126,1060,5750
12634,2014-12-17,299500,3,1,1190,9600,1,0,0,3,7,1190,0,1981,0,98045,1360,10140
12635,2014-12-12,439000,3,2,1830,13477,1,0,3,4,7,1170,660,1981,0,98034,1960,11344
12636,2014-10-27,315000,3,2,1340,12800,1,0,0,3,7,880,460,1981,0,98058,1500,7875
12637,2014-06-09,605000,3,3,2670,47480,2,0,3,3,9,2670,0,1981,0,98072,2760,42800
12638,2014-07-22,209950,3,2,1570,15570,1,0,0,3,7,1570,0,1981,0,98023,2000,28200
12639,2015-03-10,680000,3,3,1610,8064,1,0,2,4,7,1160,450,1981,0,98033,2260,8328
12640,2015-03-30,555000,4,3,2160,10987,1,0,0,4,8,1440,720,1981,2003,98074,1280,11617
12641,2014-08-20,393000,3,2,1320,10720,2,0,0,3,8,1320,0,1981,0,98074,1910,13639
12642,2015-02-26,275500,3,1,1060,7246,1,0,0,4,6,1060,0,1981,0,98056,1090,6694
12643,2014-06-27,410000,3,2,1400,45738,2,0,0,4,8,1400,0,1981,0,98070,2390,56628
12644,2014-08-27,355000,3,3,1850,9600,1,0,0,3,7,1230,620,1981,0,98028,1970,10000
12645,2015-03-27,508800,3,2,1720,10098,1,0,0,4,8,1140,580,1981,0,98074,1840,10098
12646,2015-05-01,540000,3,3,1970,14876,1,0,0,3,7,1320,650,1981,0,98146,2030,8008
12647,2015-05-07,555500,2,1,920,10000,1,0,0,4,7,920,0,1981,0,98033,1340,10000
12648,2014-08-11,620000,4,2,1530,7845,1,0,0,4,7,1030,500,1981,0,98027,1710,7627
12649,2014-07-21,400000,3,2,1390,4602,1,0,0,3,7,930,460,1981,0,98117,1230,4800
12650,2015-04-08,299000,2,2,1270,7800,1,0,0,4,7,890,380,1981,0,98058,2020,8025
12651,2015-02-19,841000,4,3,3080,13870,2,0,0,4,9,3080,0,1981,0,98007,2920,12221
12652,2015-04-21,515000,5,3,2670,11761,1,0,0,3,7,1370,1300,1981,0,98052,2580,10703
12653,2014-07-16,250000,2,1,990,10556,2,0,0,3,7,990,0,1981,0,98056,1350,7295
12654,2015-03-19,815000,3,3,2415,2186,2,0,1,3,9,2415,0,1981,0,98033,2660,2165
12655,2015-04-17,745000,5,3,2400,10126,2,0,3,3,8,2400,0,1981,0,98126,2250,3946
12656,2014-09-26,425000,3,2,1500,8086,1,0,0,3,7,1060,440,1981,0,98027,1550,8086
12657,2015-03-24,225000,3,2,1580,14400,1,0,0,4,7,1580,0,1981,0,98001,1480,9600
12658,2014-07-29,315000,2,1,1010,7338,2,0,0,4,7,1010,0,1981,0,98056,1220,7719
12659,2014-09-24,545000,3,2,2290,14585,2,0,0,3,8,2290,0,1981,0,98075,1660,36961
12660,2014-08-28,682000,4,3,3030,30000,2,0,0,4,9,3030,0,1981,0,98072,2600,34932
12661,2015-01-21,220000,3,2,1720,7587,1,0,0,4,7,1140,580,1981,0,98092,1120,7287
12662,2015-04-14,370000,3,2,1480,7725,1.5,0,0,4,7,1480,0,1981,0,98059,1720,8379
12663,2015-04-07,339950,3,2,1330,12092,1,0,0,4,6,720,610,1981,0,98168,1770,11770
12664,2014-05-07,350000,3,1,1010,9360,1,0,0,3,6,1010,0,1981,0,98033,1470,9360
12665,2014-05-22,475000,3,2,1820,8008,1,0,0,3,8,1240,580,1981,0,98052,2030,8750
12666,2014-08-21,525000,3,2,1640,15258,1,0,0,3,8,1640,0,1981,0,98074,1640,16345
12667,2015-03-10,549950,4,3,2230,14694,1,0,0,4,7,1180,1050,1981,0,98074,1470,13458
12668,2014-10-30,225000,3,2,1460,8372,1,0,0,4,7,1460,0,1981,0,98042,1220,7803
12669,2015-04-09,449000,5,3,2570,61855,1,0,0,4,7,1470,1100,1981,0,98092,1990,49658
12670,2014-05-25,675000,3,3,2980,28000,1,0,0,3,10,1820,1160,1981,0,98052,2570,28500
12671,2015-03-12,965000,5,3,3280,12673,1,0,0,4,9,2050,1230,1981,0,98006,3060,12847
12672,2014-11-06,926500,4,3,2900,17802,1,0,2,3,9,1750,1150,1981,0,98034,2900,15720
12673,2014-06-13,250600,4,3,1930,8660,1,0,0,3,7,1120,810,1981,0,98001,1830,9591
12674,2015-03-18,525000,4,2,1570,16697,1,0,2,3,7,1030,540,1981,0,98052,1560,9698
12675,2015-01-15,240000,3,3,1500,10652,2,0,0,4,7,1500,0,1981,0,98031,1610,7417
12676,2015-04-06,280000,2,1,870,4025,1,0,0,3,7,870,0,1981,0,98034,1370,3488
12677,2015-03-23,265000,3,2,1520,6805,1,0,0,4,7,1040,480,1981,0,98023,1440,7041
12678,2015-03-24,255000,3,2,1890,7314,1,0,0,3,7,1100,790,1981,0,98031,1520,7676
12679,2014-05-29,349000,4,2,1700,7800,1,0,0,5,7,1120,580,1981,0,98059,1560,7800
12680,2014-06-30,480000,4,3,2440,9664,2,0,0,3,8,1890,550,1981,0,98028,2380,9609
12681,2014-05-19,305000,3,2,1610,12247,1,0,0,3,8,1610,0,1981,0,98058,2010,9271
